x,y,DAYS_WITH_VALID_MIN_TEMP,NORMAL_PRECIPITATION,STATION_NAME,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_LAST_DAY,DAYS_WITH_VALID_SNOWFALL,TOTAL_PRECIPITATION,MIN_TEMPERATURE,ENG_PROVINCE_NAME,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,LOCAL_MONTH,LATITUDE,NORMAL_MEAN_TEMPERATURE,DAYS_WITH_VALID_PRECIP,LAST_UPDATED,ID,NORMAL_SNOWFALL,MEAN_TEMPERATURE,NORMAL_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,LONGITUDE,TOTAL_SNOWFALL,FRE_PROVINCE_NAME,PROVINCE_CODE,DAYS_WITH_VALID_MAX_TEMP,DAYS_WITH_PRECIP_GE_1MM,CLIMATE_IDENTIFIER,LOCAL_YEAR,DAYS_WITH_VALID_MEAN_TEMP,LOCAL_DATE,BRIGHT_SUNSHINE
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,847.1,,0,,-31,BRITISH COLUMBIA,13,0,1,50.915,,0,2014-07-31 11:48:48,1244.1996.1,,-9.325806451612904,,,-121.415,,COLOMBIE-BRITANNIQUE,BC,31,,1161215,1996,31,1996-01,
-121.41528611111112,50.91500555555555,29,,CACHE CREEK 16 MILE,609.7,0,29,8.6,-25.5,BRITISH COLUMBIA,10,0,2,50.915,,29,2014-07-31 11:48:48,1244.1996.2,,-3.024137931034483,,,-121.415,1,COLOMBIE-BRITANNIQUE,BC,29,5,1161215,1996,29,1996-02,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,502.4,,31,10.2,-19,BRITISH COLUMBIA,15,0,3,50.915,,31,2014-07-31 11:48:48,1244.1996.3,,1.793548387096774,,,-121.415,3,COLOMBIE-BRITANNIQUE,BC,31,6,1161215,1996,31,1996-03,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,277.2,0,30,7.6,-4.5,BRITISH COLUMBIA,23,0,4,50.915,,30,2014-07-31 11:48:48,1244.1996.4,,8.76,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,3,1161215,1996,30,1996-04,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,223.4,0,31,44.4,-2,BRITISH COLUMBIA,25.5,0,5,50.915,,31,2014-07-31 11:48:48,1244.1996.5,,10.793548387096774,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,14,1161215,1996,31,1996-05,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,72.1,0,30,21.4,2,BRITISH COLUMBIA,27,0.8,6,50.915,,30,2014-07-31 11:48:48,1244.1996.6,,15.623333333333333,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,8,1161215,1996,30,1996-06,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,15.9,0,31,23,4.5,BRITISH COLUMBIA,37.5,102.7,7,50.915,,31,2014-07-31 11:48:48,1244.1996.7,,20.8,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,3,1161215,1996,31,1996-07,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,25.2,0,31,35.1,3,BRITISH COLUMBIA,35,53.8,8,50.915,,31,2014-07-31 11:48:48,1244.1996.8,,18.92258064516129,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,6,1161215,1996,31,1996-08,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,156.3,0,30,41.1,-3,BRITISH COLUMBIA,28,0.3,9,50.915,,30,2014-07-31 11:48:48,1244.1996.9,,12.8,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,12,1161215,1996,30,1996-09,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,377.1,0,31,22.6,-8.5,BRITISH COLUMBIA,19,0,10,50.915,,31,2014-07-31 11:48:48,1244.1996.10,,5.835483870967742,,,-121.415,4.2,COLOMBIE-BRITANNIQUE,BC,31,8,1161215,1996,31,1996-10,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,622.4,,30,34.2,-23,BRITISH COLUMBIA,13.5,0,11,50.915,,30,2014-07-31 11:48:48,1244.1996.11,,-2.7466666666666666,,,-121.415,18.8,COLOMBIE-BRITANNIQUE,BC,30,12,1161215,1996,30,1996-11,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,871.8,35,31,28.6,-31,BRITISH COLUMBIA,3.5,0,12,50.915,,31,2014-07-31 11:48:48,1244.1996.12,,-10.12258064516129,,,-121.415,27,COLOMBIE-BRITANNIQUE,BC,31,17,1161215,1996,31,1996-12,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,681.2,,31,25.7,-31,BRITISH COLUMBIA,10,0,1,50.915,,31,2014-07-31 11:48:48,1244.1997.1,,-3.9741935483870967,,,-121.415,10,COLOMBIE-BRITANNIQUE,BC,31,8,1161215,1997,31,1997-01,
-121.41528611111112,50.91500555555555,28,,CACHE CREEK 16 MILE,531.6,,28,14.6,-12,BRITISH COLUMBIA,12,0,2,50.915,,28,2014-07-31 11:48:48,1244.1997.2,,-0.9857142857142858,,,-121.415,9,COLOMBIE-BRITANNIQUE,BC,28,6,1161215,1997,28,1997-02,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,484.4,0,31,18.6,-14.5,BRITISH COLUMBIA,19,0,3,50.915,,31,2014-07-31 11:48:48,1244.1997.3,,2.3741935483870966,,,-121.415,15.4,COLOMBIE-BRITANNIQUE,BC,31,9,1161215,1997,31,1997-03,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,308.2,0,30,12.4,-6,BRITISH COLUMBIA,21.5,0,4,50.915,,30,2014-07-31 11:48:48,1244.1997.4,,7.726666666666667,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,8,1161215,1997,30,1997-04,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,126.5,0,31,28.2,-2,BRITISH COLUMBIA,31,4.8,5,50.915,,31,2014-07-31 11:48:48,1244.1997.5,,13.943333333333333,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,9,1161215,1997,30,1997-05,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,80.4,0,30,61.2,3,BRITISH COLUMBIA,31,6.6,6,50.915,,30,2014-07-31 11:48:48,1244.1997.6,,15.54,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,11,1161215,1997,30,1997-06,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,19.1,0,31,34.4,6,BRITISH COLUMBIA,34,39,7,50.915,,31,2014-07-31 11:48:48,1244.1997.7,,18.641935483870967,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,8,1161215,1997,31,1997-07,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,23.1,0,31,13.6,5,BRITISH COLUMBIA,36,60,8,50.915,,31,2014-07-31 11:48:48,1244.1997.8,,19.190322580645162,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,5,1161215,1997,31,1997-08,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,104.9,0,30,24.7,-0.5,BRITISH COLUMBIA,30,0.6,9,50.915,,30,2014-07-31 11:48:48,1244.1997.9,,14.523333333333333,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,9,1161215,1997,30,1997-09,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,337.5,0,31,38.8,-3.5,BRITISH COLUMBIA,18,0,10,50.915,,31,2014-07-31 11:48:48,1244.1997.10,,7.112903225806452,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,16,1161215,1997,31,1997-10,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,571.3,,31,23.6,-9,BRITISH COLUMBIA,9,0,12,50.915,,31,2014-07-31 11:48:48,1244.1997.12,,-0.4290322580645161,,,-121.415,2,COLOMBIE-BRITANNIQUE,BC,31,3,1161215,1997,31,1997-12,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,720,,31,8,-29.5,BRITISH COLUMBIA,10,0,1,50.915,,31,2014-07-31 11:48:48,1244.1998.1,,-5.225806451612903,,,-121.415,8,COLOMBIE-BRITANNIQUE,BC,31,3,1161215,1998,31,1998-01,
-121.41528611111112,50.91500555555555,28,,CACHE CREEK 16 MILE,447.1,,28,11.2,-8,BRITISH COLUMBIA,11.5,0,2,50.915,,28,2014-07-31 11:48:48,1244.1998.2,,2.032142857142857,,,-121.415,2.6,COLOMBIE-BRITANNIQUE,BC,28,7,1161215,1998,28,1998-02,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,418.9,0,31,7.6,-9,BRITISH COLUMBIA,15,0,3,50.915,,31,2014-07-31 11:48:48,1244.1998.3,,4.487096774193549,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,5,1161215,1998,31,1998-03,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,278.9,0,30,13,-5.5,BRITISH COLUMBIA,28,0,4,50.915,,30,2014-07-31 11:48:48,1244.1998.4,,8.703333333333333,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,5,1161215,1998,30,1998-04,
-121.41528611111112,50.91500555555555,29,,CACHE CREEK 16 MILE,68.7,0,29,16,2,BRITISH COLUMBIA,31.5,5.9,5,50.915,,29,2014-07-31 11:48:48,1244.1998.5,,15.757142857142858,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,29,7,1161215,1998,28,1998-05,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,35,0,30,49.8,5,BRITISH COLUMBIA,30.5,24,6,50.915,,30,2014-07-31 11:48:48,1244.1998.6,,17.633333333333333,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,14,1161215,1998,30,1998-06,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,5.9,0,31,44.2,6,BRITISH COLUMBIA,39.5,132.5,7,50.915,,31,2014-07-31 11:48:48,1244.1998.7,,22.083870967741934,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,5,1161215,1998,31,1998-07,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,8,0,31,2.6,6,BRITISH COLUMBIA,36,83.9,8,50.915,,31,2014-07-31 11:48:48,1244.1998.8,,20.448387096774194,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,2,1161215,1998,31,1998-08,
-121.41528611111112,50.91500555555555,30,,CACHE CREEK 16 MILE,72.9,0,30,18.8,2.5,BRITISH COLUMBIA,32.5,17.9,9,50.915,,30,2014-07-31 11:48:48,1244.1998.9,,16.166666666666668,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,30,6,1161215,1998,30,1998-09,
-121.41528611111112,50.91500555555555,31,,CACHE CREEK 16 MILE,336.7,0,31,13.8,-5,BRITISH COLUMBIA,20.5,0,10,50.915,,31,2014-07-31 11:48:48,1244.1998.10,,7.138709677419355,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,31,5,1161215,1998,31,1998-10,
-121.41528611111112,50.91500555555555,16,,CACHE CREEK 16 MILE,223.9,,15,11,-6,BRITISH COLUMBIA,11,0,11,50.915,,15,2014-07-31 11:48:48,1244.1998.11,,4.00625,,,-121.415,0,COLOMBIE-BRITANNIQUE,BC,16,5,1161215,1998,16,1998-11,
-121.30251666666666,51.64695,24,42.9,100 MILE HOUSE,214.4,,31,5,-6.1,BRITISH COLUMBIA,24.4,0,5,51.647,9.52,24,2014-07-31 11:48:51,1308.1970.5,0.97,9.066666666666666,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,25,3,1165791,1970,24,1970-05,
-121.30251666666666,51.64695,30,56.56,100 MILE HOUSE,99.7,,30,24.6,-1.1,BRITISH COLUMBIA,32.2,7.4,6,51.647,13,30,2014-07-31 11:48:51,1308.1970.6,0.12,14.923333333333334,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,5,1165791,1970,30,1970-06,
-121.30251666666666,51.64695,31,68.22,100 MILE HOUSE,57.1,,31,8.1,1.7,BRITISH COLUMBIA,32.2,24.6,7,51.647,15.28,31,2014-07-31 11:48:51,1308.1970.7,,16.951612903225808,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,3,1165791,1970,31,1970-07,
-121.30251666666666,51.64695,31,47.47,100 MILE HOUSE,83.6,,31,7.9,0,BRITISH COLUMBIA,33.9,12.7,8,51.647,14.87,31,2014-07-31 11:48:51,1308.1970.8,,15.712903225806452,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,3,1165791,1970,31,1970-08,
-121.30251666666666,51.64695,30,37.02,100 MILE HOUSE,271.4,,30,36.2,-6.1,BRITISH COLUMBIA,25.6,0,9,51.647,10.37,30,2014-07-31 11:48:51,1308.1970.9,0.7,8.953333333333333,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,11,1165791,1970,30,1970-09,
-121.30251666666666,51.64695,31,32.26,100 MILE HOUSE,420.4,,31,17.5,-11.7,BRITISH COLUMBIA,24.4,0,10,51.647,4.78,31,2014-07-31 11:48:51,1308.1970.10,5.51,4.438709677419355,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,3,1165791,1970,31,1970-10,
-121.30251666666666,51.64695,30,42.44,100 MILE HOUSE,672.5,,30,46.4,-27.2,BRITISH COLUMBIA,16.7,0,11,51.647,-2.07,30,2014-07-31 11:48:51,1308.1970.11,28.46,-4.416666666666667,,,-121.303,38,COLOMBIE-BRITANNIQUE,BC,30,12,1165791,1970,30,1970-11,
-121.30251666666666,51.64695,31,48.16,100 MILE HOUSE,823.2,,31,26.4,-28.3,BRITISH COLUMBIA,5.6,0,12,51.647,-7.68,31,2014-07-31 11:48:51,1308.1970.12,46.81,-8.55483870967742,,,-121.303,26.4,COLOMBIE-BRITANNIQUE,BC,31,9,1165791,1970,31,1970-12,
-121.30251666666666,51.64695,31,35.08,100 MILE HOUSE,814.1,,31,104,-30.6,BRITISH COLUMBIA,11.1,0,1,51.647,-7.23,31,2014-07-31 11:48:51,1308.1971.1,32.06,-8.261290322580646,,,-121.303,80.8,COLOMBIE-BRITANNIQUE,BC,31,16,1165791,1971,31,1971-01,
-121.30251666666666,51.64695,28,21.34,100 MILE HOUSE,623.8,,28,19.1,-23.9,BRITISH COLUMBIA,6.7,0,2,51.647,-3.67,28,2014-07-31 11:48:51,1308.1971.2,18.83,-4.2785714285714285,,,-121.303,17,COLOMBIE-BRITANNIQUE,BC,28,7,1165791,1971,28,1971-02,
-121.30251666666666,51.64695,31,16.46,100 MILE HOUSE,637.4,,31,15,-23.3,BRITISH COLUMBIA,7.8,0,3,51.647,0.79,31,2014-07-31 11:48:51,1308.1971.3,11.49,-2.5612903225806454,,,-121.303,15,COLOMBIE-BRITANNIQUE,BC,31,4,1165791,1971,31,1971-03,
-121.30251666666666,51.64695,30,29.21,100 MILE HOUSE,391.2,,30,4.3,-7.2,BRITISH COLUMBIA,20,0,4,51.647,5.16,30,2014-07-31 11:48:51,1308.1971.4,8.79,4.96,,,-121.303,0.5,COLOMBIE-BRITANNIQUE,BC,30,2,1165791,1971,30,1971-04,
-121.30251666666666,51.64695,31,42.9,100 MILE HOUSE,241.4,,31,25.4,-4.4,BRITISH COLUMBIA,26.7,0,5,51.647,9.52,31,2014-07-31 11:48:51,1308.1971.5,0.97,10.212903225806452,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1971,31,1971-05,
-121.30251666666666,51.64695,30,56.56,100 MILE HOUSE,171.2,,30,39.2,1.7,BRITISH COLUMBIA,24.4,0,6,51.647,13,30,2014-07-31 11:48:51,1308.1971.6,0.12,12.293333333333333,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,7,1165791,1971,30,1971-06,
-121.30251666666666,51.64695,31,68.22,100 MILE HOUSE,98.2,,31,36.1,-1.1,BRITISH COLUMBIA,35,37.3,7,51.647,15.28,31,2014-07-31 11:48:51,1308.1971.7,,16.03548387096774,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,6,1165791,1971,31,1971-07,
-121.30251666666666,51.64695,31,47.47,100 MILE HOUSE,53.6,,31,10.6,2.2,BRITISH COLUMBIA,35,29.9,8,51.647,14.87,31,2014-07-31 11:48:51,1308.1971.8,,17.23548387096774,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1971,31,1971-08,
-121.30251666666666,51.64695,30,37.02,100 MILE HOUSE,268.3,,30,14.8,-4.4,BRITISH COLUMBIA,22.8,0,9,51.647,10.37,30,2014-07-31 11:48:51,1308.1971.9,0.7,9.056666666666667,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,6,1165791,1971,30,1971-09,
-121.30251666666666,51.64695,31,32.26,100 MILE HOUSE,433.4,,31,19.4,-16.1,BRITISH COLUMBIA,22.8,0,10,51.647,4.78,31,2014-07-31 11:48:51,1308.1971.10,5.51,4.019354838709678,,,-121.303,9.9,COLOMBIE-BRITANNIQUE,BC,31,4,1165791,1971,31,1971-10,
-121.30251666666666,51.64695,30,42.44,100 MILE HOUSE,542,,30,17.8,-16.7,BRITISH COLUMBIA,9.4,0,11,51.647,-2.07,30,2014-07-31 11:48:51,1308.1971.11,28.46,-0.06666666666666667,,,-121.303,11.4,COLOMBIE-BRITANNIQUE,BC,30,6,1165791,1971,30,1971-11,
-121.30251666666666,51.64695,31,48.16,100 MILE HOUSE,954.2,,31,106.5,-36.7,BRITISH COLUMBIA,1.7,0,12,51.647,-7.68,31,2014-07-31 11:48:51,1308.1971.12,46.81,-12.780645161290323,,,-121.303,106.5,COLOMBIE-BRITANNIQUE,BC,31,16,1165791,1971,31,1971-12,
-121.30251666666666,51.64695,31,35.08,100 MILE HOUSE,1026.2,,31,67.7,-42.8,BRITISH COLUMBIA,3.3,0,1,51.647,-7.23,31,2014-07-31 11:48:51,1308.1972.1,32.06,-15.103225806451613,,,-121.303,67.7,COLOMBIE-BRITANNIQUE,BC,31,17,1165791,1972,31,1972-01,
-121.30251666666666,51.64695,29,21.34,100 MILE HOUSE,705.1,,29,38.7,-29.4,BRITISH COLUMBIA,8.9,0,2,51.647,-3.67,29,2014-07-31 11:48:51,1308.1972.2,18.83,-6.313793103448276,,,-121.303,38.7,COLOMBIE-BRITANNIQUE,BC,29,8,1165791,1972,29,1972-02,
-121.30251666666666,51.64695,31,16.46,100 MILE HOUSE,504.3,,31,20.5,-28.9,BRITISH COLUMBIA,15,0,3,51.647,0.79,31,2014-07-31 11:48:51,1308.1972.3,11.49,1.732258064516129,,,-121.303,18.5,COLOMBIE-BRITANNIQUE,BC,31,8,1165791,1972,31,1972-03,
-121.30251666666666,51.64695,30,29.21,100 MILE HOUSE,465.4,,30,16.5,-11.1,BRITISH COLUMBIA,20.6,0,4,51.647,5.16,30,2014-07-31 11:48:51,1308.1972.4,8.79,2.486666666666667,,,-121.303,14,COLOMBIE-BRITANNIQUE,BC,30,6,1165791,1972,30,1972-04,
-121.30251666666666,51.64695,31,42.9,100 MILE HOUSE,236.3,,31,17.8,-3.9,BRITISH COLUMBIA,30,3,5,51.647,9.52,31,2014-07-31 11:48:51,1308.1972.5,0.97,10.474193548387097,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,4,1165791,1972,31,1972-05,
-121.30251666666666,51.64695,30,56.56,100 MILE HOUSE,146.6,,30,75.1,1.1,BRITISH COLUMBIA,26.1,1.5,6,51.647,13,30,2014-07-31 11:48:51,1308.1972.6,0.12,13.163333333333334,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,9,1165791,1972,30,1972-06,
-121.30251666666666,51.64695,31,68.22,100 MILE HOUSE,92.8,,31,28.9,1.7,BRITISH COLUMBIA,28.3,3.5,7,51.647,15.28,31,2014-07-31 11:48:51,1308.1972.7,,15.119354838709677,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,6,1165791,1972,31,1972-07,
-121.30251666666666,51.64695,31,47.47,100 MILE HOUSE,82,,31,12.3,-1.1,BRITISH COLUMBIA,31.1,15.1,8,51.647,14.87,31,2014-07-31 11:48:51,1308.1972.8,,15.841935483870968,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1972,31,1972-08,
-121.30251666666666,51.64695,30,37.02,100 MILE HOUSE,308.3,,30,36.9,-8.9,BRITISH COLUMBIA,27.2,0,9,51.647,10.37,30,2014-07-31 11:48:51,1308.1972.9,0.7,7.723333333333334,,,-121.303,5.1,COLOMBIE-BRITANNIQUE,BC,30,9,1165791,1972,30,1972-09,
-121.30251666666666,51.64695,31,32.26,100 MILE HOUSE,467.5,,31,37.8,-13.3,BRITISH COLUMBIA,22.2,0,10,51.647,4.78,31,2014-07-31 11:48:51,1308.1972.10,5.51,2.9193548387096775,,,-121.303,6.9,COLOMBIE-BRITANNIQUE,BC,31,7,1165791,1972,31,1972-10,
-121.30251666666666,51.64695,30,42.44,100 MILE HOUSE,542,,30,24.4,-15,BRITISH COLUMBIA,9.4,0,11,51.647,-2.07,30,2014-07-31 11:48:51,1308.1972.11,28.46,-0.06666666666666667,,,-121.303,23.9,COLOMBIE-BRITANNIQUE,BC,30,2,1165791,1972,30,1972-11,
-121.30251666666666,51.64695,31,48.16,100 MILE HOUSE,827.2,,31,35.2,-31.7,BRITISH COLUMBIA,6.7,0,12,51.647,-7.68,31,2014-07-31 11:48:51,1308.1972.12,46.81,-8.683870967741935,,,-121.303,35.2,COLOMBIE-BRITANNIQUE,BC,31,9,1165791,1972,31,1972-12,
-121.30251666666666,51.64695,31,35.08,100 MILE HOUSE,808.5,,31,20.2,-33.9,BRITISH COLUMBIA,9.4,0,1,51.647,-7.23,31,2014-07-31 11:48:51,1308.1973.1,32.06,-8.080645161290322,,,-121.303,20.2,COLOMBIE-BRITANNIQUE,BC,31,7,1165791,1973,31,1973-01,
-121.30251666666666,51.64695,28,21.34,100 MILE HOUSE,602.6,,28,20.6,-28.9,BRITISH COLUMBIA,12.8,0,2,51.647,-3.67,28,2014-07-31 11:48:51,1308.1973.2,18.83,-3.5214285714285714,,,-121.303,20.6,COLOMBIE-BRITANNIQUE,BC,28,4,1165791,1973,28,1973-02,
-121.30251666666666,51.64695,31,16.46,100 MILE HOUSE,514.8,,31,16.5,-8.3,BRITISH COLUMBIA,13.3,0,3,51.647,0.79,31,2014-07-31 11:48:51,1308.1973.3,11.49,1.3935483870967742,,,-121.303,16.5,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1973,31,1973-03,
-121.30251666666666,51.64695,30,29.21,100 MILE HOUSE,400.5,,30,9.9,-8.3,BRITISH COLUMBIA,18.3,0,4,51.647,5.16,30,2014-07-31 11:48:51,1308.1973.4,8.79,4.65,,,-121.303,5.5,COLOMBIE-BRITANNIQUE,BC,30,4,1165791,1973,30,1973-04,
-121.30251666666666,51.64695,31,42.9,100 MILE HOUSE,250.2,,31,14.2,-3.9,BRITISH COLUMBIA,30,0,5,51.647,9.52,31,2014-07-31 11:48:51,1308.1973.5,0.97,9.929032258064517,,,-121.303,0.5,COLOMBIE-BRITANNIQUE,BC,31,3,1165791,1973,31,1973-05,
-121.30251666666666,51.64695,30,56.56,100 MILE HOUSE,182.6,,30,27.3,-2.2,BRITISH COLUMBIA,32.2,4.2,6,51.647,13,30,2014-07-31 11:48:51,1308.1973.6,0.12,12.053333333333333,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,7,1165791,1973,30,1973-06,
-121.30251666666666,51.64695,31,68.22,100 MILE HOUSE,101,,31,25.1,0.6,BRITISH COLUMBIA,33.3,9.7,7,51.647,15.28,31,2014-07-31 11:48:51,1308.1973.7,,15.05483870967742,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1973,31,1973-07,
-121.30251666666666,51.64695,31,47.47,100 MILE HOUSE,129.1,,31,40.1,-2.2,BRITISH COLUMBIA,32.2,20.7,8,51.647,14.87,31,2014-07-31 11:48:51,1308.1973.8,,14.503225806451614,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1973,31,1973-08,
-121.30251666666666,51.64695,30,37.02,100 MILE HOUSE,195,,30,34.2,-3.3,BRITISH COLUMBIA,30.6,4.4,9,51.647,10.37,30,2014-07-31 11:48:51,1308.1973.9,0.7,11.646666666666667,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,7,1165791,1973,30,1973-09,
-121.30251666666666,51.64695,31,32.26,100 MILE HOUSE,419.9,,31,23.7,-5,BRITISH COLUMBIA,15.6,0,10,51.647,4.78,31,2014-07-31 11:48:51,1308.1973.10,5.51,4.45483870967742,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,9,1165791,1973,31,1973-10,
-121.30251666666666,51.64695,30,42.44,100 MILE HOUSE,741.7,,30,76.9,-21.1,BRITISH COLUMBIA,7.2,0,11,51.647,-2.07,30,2014-07-31 11:48:51,1308.1973.11,28.46,-6.723333333333334,,,-121.303,76.9,COLOMBIE-BRITANNIQUE,BC,30,17,1165791,1973,30,1973-11,
-121.30251666666666,51.64695,31,48.16,100 MILE HOUSE,684.4,,31,15.2,-22.2,BRITISH COLUMBIA,5.6,0,12,51.647,-7.68,31,2014-07-31 11:48:51,1308.1973.12,46.81,-4.077419354838709,,,-121.303,15.2,COLOMBIE-BRITANNIQUE,BC,31,5,1165791,1973,31,1973-12,
-121.30251666666666,51.64695,31,35.08,100 MILE HOUSE,862.6,,31,55.1,-36.7,BRITISH COLUMBIA,7.2,0,1,51.647,-7.23,31,2014-07-31 11:48:51,1308.1974.1,32.06,-9.825806451612904,,,-121.303,42.3,COLOMBIE-BRITANNIQUE,BC,31,10,1165791,1974,31,1974-01,
-121.30251666666666,51.64695,28,21.34,100 MILE HOUSE,575,,28,35.1,-17.8,BRITISH COLUMBIA,6.7,0,2,51.647,-3.67,28,2014-07-31 11:48:51,1308.1974.2,18.83,-2.5357142857142856,,,-121.303,35.1,COLOMBIE-BRITANNIQUE,BC,28,9,1165791,1974,28,1974-02,
-121.30251666666666,51.64695,31,16.46,100 MILE HOUSE,573.4,,31,18,-19.4,BRITISH COLUMBIA,12.8,0,3,51.647,0.79,31,2014-07-31 11:48:51,1308.1974.3,11.49,-0.4967741935483871,,,-121.303,17,COLOMBIE-BRITANNIQUE,BC,31,7,1165791,1974,31,1974-03,
-121.30251666666666,51.64695,30,29.21,100 MILE HOUSE,362.6,,30,6.6,-6.7,BRITISH COLUMBIA,18.3,0,4,51.647,5.16,30,2014-07-31 11:48:51,1308.1974.4,8.79,5.913333333333333,,,-121.303,5,COLOMBIE-BRITANNIQUE,BC,30,3,1165791,1974,30,1974-04,
-121.30251666666666,51.64695,31,42.9,100 MILE HOUSE,330,,31,55.8,-1.1,BRITISH COLUMBIA,20.6,0,5,51.647,9.52,31,2014-07-31 11:48:51,1308.1974.5,0.97,7.354838709677419,,,-121.303,8.8,COLOMBIE-BRITANNIQUE,BC,31,9,1165791,1974,31,1974-05,
-121.30251666666666,51.64695,30,56.56,100 MILE HOUSE,144,,30,9.2,0,BRITISH COLUMBIA,30.6,3.9,6,51.647,13,30,2014-07-31 11:48:51,1308.1974.6,0.12,13.33,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,30,3,1165791,1974,30,1974-06,
-121.30251666666666,51.64695,31,68.22,100 MILE HOUSE,138.1,,31,47.6,1.7,BRITISH COLUMBIA,30,3.3,7,51.647,15.28,31,2014-07-31 11:48:51,1308.1974.7,,13.651612903225807,,,-121.303,0,COLOMBIE-BRITANNIQUE,BC,31,10,1165791,1974,31,1974-07,
