x,y,FRE_PROVINCE_NAME,HEATING_DEGREE_DAYS,STATION_NAME,NORMAL_SUNSHINE,SNOW_ON_GROUND_LAST_DAY,NORMAL_PRECIPITATION,ID,DAYS_WITH_VALID_MEAN_TEMP,DAYS_WITH_VALID_SUNSHINE,LOCAL_DATE,MIN_TEMPERATURE,NORMAL_SNOWFALL,ENG_PROVINCE_NAME,LATITUDE,LAST_UPDATED,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_PRECIP,LOCAL_MONTH,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,NORMAL_MEAN_TEMPERATURE,PROVINCE_CODE,LOCAL_YEAR,TOTAL_SNOWFALL,BRIGHT_SUNSHINE,DAYS_WITH_VALID_MAX_TEMP,DAYS_WITH_PRECIP_GE_1MM,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,LONGITUDE
-73.18333333333334,46.05,QUÉBEC,36.5,BERTHIERVILLE,,0,,5208.1986.8,31,31,1986-08,2.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,18.09032258064516,112.4,39.3,,QC,1986,0,215.4,31,14,7010720,31,28,-73.183
-73.18333333333334,46.05,QUÉBEC,149.7,BERTHIERVILLE,,0,,5208.1986.9,30,29.458333333333332,1986-09,2,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,13.063333333333333,139.7,1.6,,QC,1986,0,118.8,30,11,7010720,30,26.5,-73.183
-73.18333333333334,46.05,QUÉBEC,305.7,BERTHIERVILLE,,0,,5208.1986.10,31,31,1986-10,-5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,8.138709677419355,59.1,0,,QC,1986,0,145.3,31,9,7010720,31,21.5,-73.183
-73.18333333333334,46.05,QUÉBEC,548.6,BERTHIERVILLE,,10,,5208.1986.11,30,30,1986-11,-13,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,-0.2866666666666667,76.2,0,,QC,1986,42.9,96,30,13,7010720,30,14.5,-73.183
-73.18333333333334,46.05,QUÉBEC,732.2,BERTHIERVILLE,,25,,5208.1986.12,31,31,1986-12,-21.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,29,12,-5.619354838709677,55.2,0,,QC,1986,25.1,68.5,31,6,7010720,31,5,-73.183
-73.18333333333334,46.05,QUÉBEC,853.8,BERTHIERVILLE,,49,,5208.1987.1,31,31,1987-01,-30,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-9.541935483870967,49.2,0,,QC,1987,49.2,77.5,31,9,7010720,31,2,-73.183
-73.18333333333334,46.05,QUÉBEC,772.6,BERTHIERVILLE,,51,,5208.1987.2,28,28,1987-02,-29,,QUEBEC,46.050,2014-07-31 11:52:11,28,28,2,-9.592857142857143,21.3,0,,QC,1987,21.3,191.5,28,4,7010720,28,4.5,-73.183
-73.18333333333334,46.05,QUÉBEC,579.5,BERTHIERVILLE,,0,,5208.1987.3,31,31,1987-03,-22,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,3,-0.6935483870967742,63.7,0,,QC,1987,37,161,31,9,7010720,31,14,-73.183
-73.18333333333334,46.05,QUÉBEC,284.8,BERTHIERVILLE,,0,,5208.1987.4,30,30,1987-04,-3.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,8.616666666666667,17.9,3.3,,QC,1987,0,188.7,30,4,7010720,30,28.5,-73.183
-73.18333333333334,46.05,QUÉBEC,186.8,BERTHIERVILLE,,0,,5208.1987.5,31,31,1987-05,-4,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,12.551612903225806,147.6,17.9,,QC,1987,0,229.8,31,14,7010720,31,31,-73.183
-73.18333333333334,46.05,QUÉBEC,22.2,BERTHIERVILLE,,0,,5208.1987.6,30,29.333333333333332,1987-06,7,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,18.65,128.8,41.7,,QC,1987,0,236.1,30,13,7010720,30,33.5,-73.183
-73.18333333333334,46.05,QUÉBEC,10.3,BERTHIERVILLE,,0,,5208.1987.7,31,31,1987-07,7.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,21.351612903225806,72.4,114.2,,QC,1987,0,274.2,31,7,7010720,31,34,-73.183
-73.18333333333334,46.05,QUÉBEC,35,BERTHIERVILLE,,0,,5208.1987.8,31,30.416666666666668,1987-08,4,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,18.780645161290323,50.6,59.2,,QC,1987,0,253.1,31,10,7010720,31,33.5,-73.183
-73.18333333333334,46.05,QUÉBEC,106.4,BERTHIERVILLE,,0,,5208.1987.9,30,30,1987-09,1,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,14.816666666666666,109.4,10.9,,QC,1987,0,131,30,11,7010720,30,26,-73.183
-73.18333333333334,46.05,QUÉBEC,327.1,BERTHIERVILLE,,0,,5208.1987.10,31,31,1987-10,-4,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,7.448387096774193,58.4,0,,QC,1987,0,108.1,31,12,7010720,31,19.5,-73.183
-73.18333333333334,46.05,QUÉBEC,525.1,BERTHIERVILLE,,8,,5208.1987.11,30,30,1987-11,-13.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,0.49666666666666665,95,0,,QC,1987,22.6,64.8,30,11,7010720,30,17.5,-73.183
-73.18333333333334,46.05,QUÉBEC,697.4,BERTHIERVILLE,,24,,5208.1987.12,31,31,1987-12,-24,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,12,-4.496774193548387,53.3,0,,QC,1987,46.1,52.9,31,9,7010720,31,4.5,-73.183
-73.18333333333334,46.05,QUÉBEC,841.4,BERTHIERVILLE,,25,,5208.1988.1,31,31,1988-01,-30.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-9.141935483870968,34.7,0,,QC,1988,26,83.8,31,7,7010720,31,6.5,-73.183
-73.18333333333334,46.05,QUÉBEC,776.2,BERTHIERVILLE,,51,,5208.1988.2,29,28.541666666666668,1988-02,-26.5,,QUEBEC,46.050,2014-07-31 11:52:11,29,29,2,-8.76551724137931,94.1,0,,QC,1988,90.8,104.1,29,14,7010720,29,7,-73.183
-73.18333333333334,46.05,QUÉBEC,661.4,BERTHIERVILLE,,12,,5208.1988.3,31,30.541666666666668,1988-03,-21,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,3,-3.335483870967742,18.3,0,,QC,1988,5.7,173.9,31,5,7010720,31,10,-73.183
-73.18333333333334,46.05,QUÉBEC,363.7,BERTHIERVILLE,,0,,5208.1988.4,30,28.833333333333332,1988-04,-2.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,5.876666666666667,87.7,0,,QC,1988,0,91.7,30,15,7010720,30,15.5,-73.183
-73.18333333333334,46.05,QUÉBEC,119.1,BERTHIERVILLE,,0,,5208.1988.5,31,31,1988-05,0,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,14.487096774193548,19.5,10.2,,QC,1988,0,211.8,31,5,7010720,31,27.5,-73.183
-73.18333333333334,46.05,QUÉBEC,65.5,BERTHIERVILLE,,0,,5208.1988.6,30,30,1988-06,4,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,17.716666666666665,80.6,57,,QC,1988,0,267.4,30,8,7010720,30,34.5,-73.183
-73.18333333333334,46.05,QUÉBEC,8.3,BERTHIERVILLE,,0,,5208.1988.7,31,31,1988-07,10.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,22,38.2,132.3,,QC,1988,0,239.8,31,9,7010720,31,35,-73.183
-73.18333333333334,46.05,QUÉBEC,31.2,BERTHIERVILLE,,0,,5208.1988.8,31,31,1988-08,5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,20.045161290322582,105.7,94.6,,QC,1988,0,174.4,31,11,7010720,31,34,-73.183
-73.18333333333334,46.05,QUÉBEC,122.6,BERTHIERVILLE,,0,,5208.1988.9,30,30,1988-09,1,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,14.016666666666667,38.6,3.1,,QC,1988,0,120.5,30,10,7010720,30,26.5,-73.183
-73.18333333333334,46.05,QUÉBEC,367.9,BERTHIERVILLE,,0,,5208.1988.10,31,31,1988-10,-6,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,6.132258064516129,125.8,0,,QC,1988,0.4,70.9,31,16,7010720,31,23,-73.183
-73.18333333333334,46.05,QUÉBEC,461.2,BERTHIERVILLE,,0,,5208.1988.11,30,30,1988-11,-10.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,2.6266666666666665,122.3,0,,QC,1988,13.7,59.6,30,11,7010720,30,15,-73.183
-73.18333333333334,46.05,QUÉBEC,826,BERTHIERVILLE,,10,,5208.1988.12,31,30.583333333333332,1988-12,-24.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,12,-8.64516129032258,27.4,0,,QC,1988,25.4,76.8,31,6,7010720,31,7.5,-73.183
-73.18333333333334,46.05,QUÉBEC,843,BERTHIERVILLE,,39,,5208.1989.1,31,31,1989-01,-30,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-9.193548387096774,63.9,0,,QC,1989,47.7,72.6,31,14,7010720,31,6,-73.183
-73.18333333333334,46.05,QUÉBEC,795.4,BERTHIERVILLE,,45,,5208.1989.2,28,27.583333333333332,1989-02,-29,,QUEBEC,46.050,2014-07-31 11:52:11,28,28,2,-10.407142857142857,34.1,0,,QC,1989,30.1,127.9,28,10,7010720,28,5.5,-73.183
-73.18333333333334,46.05,QUÉBEC,714,BERTHIERVILLE,,4,,5208.1989.3,31,31,1989-03,-29,,QUEBEC,46.050,2014-07-31 11:52:11,31,30,3,-5.032258064516129,69.2,0,,QC,1989,56,173,31,13,7010720,31,15,-73.183
-73.18333333333334,46.05,QUÉBEC,392.6,BERTHIERVILLE,,0,,5208.1989.4,30,30,1989-04,-5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,4.913333333333333,54.1,0,,QC,1989,0,154,30,7,7010720,30,19.5,-73.183
-73.18333333333334,46.05,QUÉBEC,127.6,BERTHIERVILLE,,0,,5208.1989.5,31,31,1989-05,4,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,14.290322580645162,99.9,12.6,,QC,1989,0,164.4,31,16,7010720,31,31,-73.183
-73.18333333333334,46.05,QUÉBEC,32.8,BERTHIERVILLE,,0,,5208.1989.6,30,28.666666666666668,1989-06,8,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,18.45,121.7,46.3,,QC,1989,0,212.6,30,10,7010720,30,32.5,-73.183
-73.18333333333334,46.05,QUÉBEC,2.9,BERTHIERVILLE,,0,,5208.1989.7,31,31,1989-07,9.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,21.116129032258065,31.3,99.5,,QC,1989,0,315.5,31,7,7010720,31,34,-73.183
-73.18333333333334,46.05,QUÉBEC,20.4,BERTHIERVILLE,,0,,5208.1989.8,31,31,1989-08,6,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,19.851612903225806,70.6,77.8,,QC,1989,0,237.3,31,13,7010720,31,30.5,-73.183
-73.18333333333334,46.05,QUÉBEC,100.3,BERTHIERVILLE,,0,,5208.1989.9,30,30,1989-09,0.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,15.396666666666667,72.9,22.2,,QC,1989,0,163.9,30,7,7010720,30,29,-73.183
-73.18333333333334,46.05,QUÉBEC,291.1,BERTHIERVILLE,,0,,5208.1989.10,31,31,1989-10,-0.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,8.609677419354838,146.2,0,,QC,1989,0,117.7,31,12,7010720,31,20.5,-73.183
-73.18333333333334,46.05,QUÉBEC,574.2,BERTHIERVILLE,,20,,5208.1989.11,30,29.583333333333332,1989-11,-18.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,-1.14,155.2,0,,QC,1989,24,61.7,30,19,7010720,30,19,-73.183
-73.18333333333334,46.05,QUÉBEC,1054.2,BERTHIERVILLE,,40,,5208.1989.12,31,31,1989-12,-32,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,12,-16.006451612903227,49.8,0,,QC,1989,42.8,94.1,31,9,7010720,31,2,-73.183
-73.18333333333334,46.05,QUÉBEC,714.6,BERTHIERVILLE,,46,,5208.1990.1,31,28.083333333333332,1990-01,-24.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-5.051612903225807,88.6,0,,QC,1990,62,40.6,31,14,7010720,31,8,-73.183
-73.18333333333334,46.05,QUÉBEC,745.5,BERTHIERVILLE,,58,,5208.1990.2,28,28,1990-02,-26,,QUEBEC,46.050,2014-07-31 11:52:11,28,28,2,-8.625,57.1,0,,QC,1990,37.9,101.6,28,10,7010720,28,9,-73.183
-73.18333333333334,46.05,QUÉBEC,619.7,BERTHIERVILLE,,5,,5208.1990.3,31,31,1990-03,-24,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,3,-1.9903225806451612,53.6,0,,QC,1990,9,156.1,31,8,7010720,31,9,-73.183
-73.18333333333334,46.05,QUÉBEC,340.2,BERTHIERVILLE,,0,,5208.1990.4,30,30,1990-04,-6,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,6.82,107.2,4.8,,QC,1990,17.8,148.1,30,12,7010720,30,32.5,-73.183
-73.18333333333334,46.05,QUÉBEC,192.2,BERTHIERVILLE,,0,,5208.1990.5,31,31,1990-05,0,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,11.816129032258065,57,0.5,,QC,1990,0,203.4,31,6,7010720,31,27,-73.183
-73.18333333333334,46.05,QUÉBEC,51.1,BERTHIERVILLE,,0,,5208.1990.6,30,30,1990-06,2.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,17.486666666666668,153.9,35.7,,QC,1990,0,166.7,30,14,7010720,30,29,-73.183
-73.18333333333334,46.05,QUÉBEC,14.7,BERTHIERVILLE,,0,,5208.1990.7,31,31,1990-07,9,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,20.296774193548387,74.4,85.9,,QC,1990,0,282.1,31,10,7010720,31,32,-73.183
-73.18333333333334,46.05,QUÉBEC,9.4,BERTHIERVILLE,,0,,5208.1990.8,31,31,1990-08,8.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,20.467741935483872,121.1,85.9,,QC,1990,0,246.4,31,9,7010720,31,32,-73.183
-73.18333333333334,46.05,QUÉBEC,116,BERTHIERVILLE,,0,,5208.1990.9,30,29.416666666666668,1990-09,2.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,14.41,99.6,8.3,,QC,1990,0,123.8,30,10,7010720,30,26.5,-73.183
-73.18333333333334,46.05,QUÉBEC,291.4,BERTHIERVILLE,,0,,5208.1990.10,31,31,1990-10,-4,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,8.6,114.2,0,,QC,1990,0,105.6,31,13,7010720,31,25,-73.183
-73.18333333333334,46.05,QUÉBEC,479.4,BERTHIERVILLE,,0,,5208.1990.11,30,30,1990-11,-6.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,2.02,81,0,,QC,1990,2,69.2,30,12,7010720,30,18,-73.183
-73.18333333333334,46.05,QUÉBEC,718.7,BERTHIERVILLE,,22,,5208.1990.12,31,30.166666666666668,1990-12,-22,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,12,-5.183870967741935,124.6,0,,QC,1990,49.1,65.4,31,14,7010720,31,8,-73.183
-73.18333333333334,46.05,QUÉBEC,908.9,BERTHIERVILLE,,50,,5208.1991.1,31,21.416666666666668,1991-01,-30,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-11.319354838709678,56.4,0,,QC,1991,52.8,23,31,14,7010720,31,2,-73.183
-73.18333333333334,46.05,QUÉBEC,672.3,BERTHIERVILLE,,37,,5208.1991.2,28,0.041666666666666664,1991-02,-23,,QUEBEC,46.050,2014-07-31 11:52:11,28,28,2,-6.010714285714286,43.9,0,,QC,1991,27,0,28,11,7010720,28,8.5,-73.183
-73.18333333333334,46.05,QUÉBEC,594.4,BERTHIERVILLE,,18,,5208.1991.3,31,,1991-03,-15,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,3,-1.1741935483870967,70.3,0,,QC,1991,26.4,,31,9,7010720,31,10,-73.183
-73.18333333333334,46.05,QUÉBEC,341.1,BERTHIERVILLE,,0,,5208.1991.4,30,,1991-04,-3,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,6.63,110.7,0,,QC,1991,0,,30,12,7010720,30,23,-73.183
-73.18333333333334,46.05,QUÉBEC,123.8,BERTHIERVILLE,,0,,5208.1991.5,31,,1991-05,1,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,14.751612903225807,68.3,23.1,,QC,1991,0,,31,10,7010720,31,31,-73.183
-73.18333333333334,46.05,QUÉBEC,22.9,BERTHIERVILLE,,0,,5208.1991.6,30,,1991-06,7.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,19.47,54.1,67,,QC,1991,0,,30,8,7010720,30,31.5,-73.183
-73.18333333333334,46.05,QUÉBEC,4.2,BERTHIERVILLE,,0,,5208.1991.7,31,,1991-07,10,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,20.870967741935484,80.6,93.2,,QC,1991,0,,31,9,7010720,31,34.5,-73.183
-73.18333333333334,46.05,QUÉBEC,11.8,BERTHIERVILLE,,0,,5208.1991.8,31,,1991-08,7,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,20.7,244.8,95.5,,QC,1991,0,,31,11,7010720,31,31,-73.183
-73.18333333333334,46.05,QUÉBEC,157.3,BERTHIERVILLE,,0,,5208.1991.9,30,,1991-09,-1.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,13.02,63.2,7.9,,QC,1991,0,,30,11,7010720,30,25.5,-73.183
-73.18333333333334,46.05,QUÉBEC,283,BERTHIERVILLE,,0,,5208.1991.10,31,,1991-10,-3,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,8.870967741935484,96,0,,QC,1991,0,,31,14,7010720,31,22,-73.183
-73.18333333333334,46.05,QUÉBEC,476.3,BERTHIERVILLE,,0,,5208.1991.11,30,,1991-11,-9.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,2.1233333333333335,33.2,0,,QC,1991,2,,30,8,7010720,30,17.5,-73.183
-73.18333333333334,46.05,QUÉBEC,812,BERTHIERVILLE,,18,,5208.1991.12,31,,1991-12,-28,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,12,-8.193548387096774,74.5,0,,QC,1991,63.5,,31,13,7010720,31,10,-73.183
-73.18333333333334,46.05,QUÉBEC,937.3,BERTHIERVILLE,,25,,5208.1992.1,31,,1992-01,-34,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-12.235483870967743,87.6,0,,QC,1992,23.2,,31,8,7010720,31,3,-73.183
-73.18333333333334,46.05,QUÉBEC,819.2,BERTHIERVILLE,,62,,5208.1992.2,29,,1992-02,-28,,QUEBEC,46.050,2014-07-31 11:52:11,29,29,2,-10.248275862068965,68.9,0,,QC,1992,68.9,,29,10,7010720,29,2.5,-73.183
-73.18333333333334,46.05,QUÉBEC,723.8,BERTHIERVILLE,,12,,5208.1992.3,31,,1992-03,-27.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,3,-5.348387096774194,73.5,0,,QC,1992,12.5,,31,10,7010720,31,8.5,-73.183
-73.18333333333334,46.05,QUÉBEC,400.6,BERTHIERVILLE,,0,,5208.1992.4,30,,1992-04,-8,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,4.6466666666666665,36.7,0,,QC,1992,9,,30,8,7010720,30,23,-73.183
-73.18333333333334,46.05,QUÉBEC,169.9,BERTHIERVILLE,,0,,5208.1992.5,31,,1992-05,-1,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,13,56.5,14.9,,QC,1992,0,,31,7,7010720,31,31,-73.183
-73.18333333333334,46.05,QUÉBEC,38.1,BERTHIERVILLE,,0,,5208.1992.6,30,,1992-06,5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,17.796666666666667,40.1,32,,QC,1992,0,,30,9,7010720,30,27,-73.183
-73.18333333333334,46.05,QUÉBEC,27.7,BERTHIERVILLE,,0,,5208.1992.7,31,,1992-07,6.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,18.051612903225806,180.4,29.3,,QC,1992,0,,31,11,7010720,31,27,-73.183
-73.18333333333334,46.05,QUÉBEC,21.6,BERTHIERVILLE,,0,,5208.1992.8,31,,1992-08,6,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,18.822580645161292,137,47.1,,QC,1992,0,,31,10,7010720,31,30.5,-73.183
-73.18333333333334,46.05,QUÉBEC,116.9,BERTHIERVILLE,,0,,5208.1992.9,30,,1992-09,-1,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,9,14.653333333333334,97.2,16.5,,QC,1992,0,,30,12,7010720,30,26.5,-73.183
-73.18333333333334,46.05,QUÉBEC,359.9,BERTHIERVILLE,,0,,5208.1992.10,31,,1992-10,-6,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,10,6.390322580645162,65,0,,QC,1992,1,,31,10,7010720,31,18.5,-73.183
-73.18333333333334,46.05,QUÉBEC,502.2,BERTHIERVILLE,,0,,5208.1992.11,30,,1992-11,-12.5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,11,1.26,80.9,0,,QC,1992,0,,30,12,7010720,30,13.5,-73.183
-73.18333333333334,46.05,QUÉBEC,706,BERTHIERVILLE,,9,,5208.1992.12,31,,1992-12,-25,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,12,-4.774193548387097,27.9,0,,QC,1992,13.2,,31,8,7010720,31,8,-73.183
-73.18333333333334,46.05,QUÉBEC,896,BERTHIERVILLE,,25,,5208.1993.1,31,,1993-01,-29,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,1,-10.903225806451612,96.3,0,,QC,1993,54.5,,31,12,7010720,31,5,-73.183
-73.18333333333334,46.05,QUÉBEC,914.1,BERTHIERVILLE,,50,,5208.1993.2,28,,1993-02,-34,,QUEBEC,46.050,2014-07-31 11:52:11,28,28,2,-14.646428571428572,60.2,0,,QC,1993,60.2,,28,7,7010720,28,-0.5,-73.183
-73.18333333333334,46.05,QUÉBEC,706.2,BERTHIERVILLE,,24,,5208.1993.3,31,,1993-03,-24,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,3,-4.780645161290322,49,0,,QC,1993,49,,31,9,7010720,31,12,-73.183
-73.18333333333334,46.05,QUÉBEC,388.9,BERTHIERVILLE,,0,,5208.1993.4,30,,1993-04,-6,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,4,5.036666666666667,144.3,0,,QC,1993,13,,30,13,7010720,30,21.5,-73.183
-73.18333333333334,46.05,QUÉBEC,159.7,BERTHIERVILLE,,0,,5208.1993.5,31,,1993-05,1,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,5,12.848387096774193,132.2,0,,QC,1993,0,,31,14,7010720,31,25.5,-73.183
-73.18333333333334,46.05,QUÉBEC,46.3,BERTHIERVILLE,,0,,5208.1993.6,30,,1993-06,5,,QUEBEC,46.050,2014-07-31 11:52:11,30,30,6,17.623333333333335,57.1,35,,QC,1993,0,,30,9,7010720,30,30.5,-73.183
-73.18333333333334,46.05,QUÉBEC,0.4,BERTHIERVILLE,,0,,5208.1993.7,31,,1993-07,11.5,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,7,21.261290322580646,89.4,101.5,,QC,1993,0,,31,7,7010720,31,31.5,-73.183
-73.18333333333334,46.05,QUÉBEC,9.5,BERTHIERVILLE,,0,,5208.1993.8,31,,1993-08,6,,QUEBEC,46.050,2014-07-31 11:52:11,31,31,8,20.470967741935485,110.4,86.1,,QC,1993,0,,31,12,7010720,31,33.5,-73.183
