x,y,FRE_PROVINCE_NAME,HEATING_DEGREE_DAYS,STATION_NAME,NORMAL_SUNSHINE,SNOW_ON_GROUND_LAST_DAY,NORMAL_PRECIPITATION,ID,DAYS_WITH_VALID_MEAN_TEMP,DAYS_WITH_VALID_SUNSHINE,LOCAL_DATE,MIN_TEMPERATURE,NORMAL_SNOWFALL,ENG_PROVINCE_NAME,LATITUDE,LAST_UPDATED,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_PRECIP,LOCAL_MONTH,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,NORMAL_MEAN_TEMPERATURE,PROVINCE_CODE,LOCAL_YEAR,TOTAL_SNOWFALL,BRIGHT_SUNSHINE,DAYS_WITH_VALID_MAX_TEMP,DAYS_WITH_PRECIP_GE_1MM,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,LONGITUDE
-105.96666666666667,49.733333333333334,SASKATCHEWAN,261.6,ASSINIBOIA,,,19.71,3070.1979.10,27,,1979-10,-5.6,5.98,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,10,8.311111111111112,40.6,0,5.26,SK,1979,2.5,,29,3,4020280,29,27.2,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,623.9,ASSINIBOIA,,,17.52,3070.1979.11,29,,1979-11,-17,15.19,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,11,-3.513793103448276,7.4,0,-4.53,SK,1979,7.4,,29,2,4020280,30,14.4,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,693.2,ASSINIBOIA,,,18.21,3070.1979.12,31,,1979-12,-28.3,18.04,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,12,-4.361290322580645,5.4,0,-11.08,SK,1979,4.6,,31,1,4020280,31,10,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,1013.7,ASSINIBOIA,,,16.34,3070.1980.1,31,,1980-01,-33.9,16.07,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,1,-14.7,16.5,0,-11.55,SK,1980,16.5,,31,6,4020280,31,5.6,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,861.1,ASSINIBOIA,,,10.05,3070.1980.2,29,,1980-02,-27.2,9.81,SASKATCHEWAN,49.733,2014-07-31 11:50:32,29,29,2,-11.693103448275862,18.8,0,-8.79,SK,1980,18.8,,29,4,4020280,29,4.4,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,745.6,ASSINIBOIA,,,22.73,3070.1980.3,31,,1980-03,-26.1,18.56,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,3,-6.051612903225807,38,0,-2.38,SK,1980,21,,31,10,4020280,31,11.7,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,264.9,ASSINIBOIA,,,17.4,3070.1980.4,30,,1980-04,-4,3.83,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,4,9.186666666666667,12,0.5,5.08,SK,1980,0,,30,3,4020280,30,32,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,168.1,ASSINIBOIA,,,52.15,3070.1980.5,31,,1980-05,-7,3.21,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,5,13.670967741935485,0.4,33.9,11.45,SK,1980,0,,31,0,4020280,31,37,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,60.2,ASSINIBOIA,,,66.46,3070.1980.6,28,,1980-06,-2.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,6,16.667857142857144,70.6,22.9,16.39,SK,1980,0,,29,6,4020280,28,32,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,20.2,ASSINIBOIA,,,72.46,3070.1980.7,28,,1980-07,4.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,7,18.839285714285715,46.4,43.7,18.48,SK,1980,0,,28,8,4020280,30,34,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,52.9,ASSINIBOIA,,,41.85,3070.1980.8,16,,1980-08,-1,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,8,14.81875,33.3,2,18.02,SK,1980,0,,17,3,4020280,16,30.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,185.1,ASSINIBOIA,,,36.15,3070.1980.9,30,,1980-09,-4,3.02,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,9,12.176666666666666,35.6,10.4,11.59,SK,1980,0,,30,9,4020280,30,34.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,358.9,ASSINIBOIA,,,19.71,3070.1980.10,31,,1980-10,-9,5.98,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,10,6.432258064516129,8.2,0.3,5.26,SK,1980,0,,31,4,4020280,31,28.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,555.6,ASSINIBOIA,,,17.52,3070.1980.11,30,,1980-11,-19.5,15.19,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,11,-0.52,19.6,0,-4.53,SK,1980,8,,30,6,4020280,30,19.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,914.9,ASSINIBOIA,,,18.21,3070.1980.12,31,,1980-12,-37,18.04,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,12,-11.512903225806452,20.9,0,-11.08,SK,1980,20.5,,31,9,4020280,31,11,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,744.8,ASSINIBOIA,,8,16.34,3070.1981.1,31,,1981-01,-21,16.07,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,1,-6.025806451612903,10.4,0,-11.55,SK,1981,10.4,,31,3,4020280,31,11,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,684,ASSINIBOIA,,0,10.05,3070.1981.2,28,,1981-02,-31.5,9.81,SASKATCHEWAN,49.733,2014-07-31 11:50:32,28,28,2,-6.428571428571429,2,0,-8.79,SK,1981,2,,28,1,4020280,28,10.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,509.1,ASSINIBOIA,,0,22.73,3070.1981.3,31,,1981-03,-21,18.56,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,3,1.5774193548387097,19,0,-2.38,SK,1981,8.4,,31,5,4020280,31,17.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,336.7,ASSINIBOIA,,0,17.4,3070.1981.4,30,,1981-04,-10,3.83,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,4,6.776666666666666,10.4,0,5.08,SK,1981,0,,30,5,4020280,30,27,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,169.3,ASSINIBOIA,,0,52.15,3070.1981.5,31,,1981-05,-6,3.21,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,5,12.654838709677419,15,3.6,11.45,SK,1981,0,,31,5,4020280,31,30,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,117.8,ASSINIBOIA,,0,66.46,3070.1981.6,30,,1981-06,0.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,6,14.276666666666667,88.8,6.1,16.39,SK,1981,0,,30,14,4020280,30,31,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,19.3,ASSINIBOIA,,0,72.46,3070.1981.7,31,,1981-07,1.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,7,19.403225806451612,35.6,62.8,18.48,SK,1981,0,,31,5,4020280,31,37,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,9.2,ASSINIBOIA,,0,41.85,3070.1981.8,22,,1981-08,3.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,8,19.84090909090909,36.4,49.7,18.02,SK,1981,0,,23,6,4020280,22,33,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,140.3,ASSINIBOIA,,0,36.15,3070.1981.9,30,,1981-09,-3,3.02,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,9,13.76,28.6,13.1,11.59,SK,1981,0,,30,4,4020280,30,34,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,382.7,ASSINIBOIA,,0,19.71,3070.1981.10,29,,1981-10,-12,5.98,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,10,4.803448275862069,44.8,0,5.26,SK,1981,2,,30,6,4020280,30,26,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,521.2,ASSINIBOIA,,15,17.52,3070.1981.11,30,,1981-11,-17.5,15.19,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,11,0.6266666666666667,23,0,-4.53,SK,1981,21,,30,6,4020280,30,22,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,913.3,ASSINIBOIA,,,18.21,3070.1981.12,31,,1981-12,-31,18.04,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,12,-11.461290322580645,15.1,0,-11.08,SK,1981,15.1,,31,7,4020280,31,5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,1283.9,ASSINIBOIA,,,16.34,3070.1982.1,31,,1982-01,-39.5,16.07,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,1,-23.416129032258066,13.2,0,-11.55,SK,1982,13.2,,31,8,4020280,31,5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,887,ASSINIBOIA,,,10.05,3070.1982.2,28,,1982-02,-35.5,9.81,SASKATCHEWAN,49.733,2014-07-31 11:50:32,28,28,2,-13.678571428571429,17.3,0,-8.79,SK,1982,17.3,,28,6,4020280,28,5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,792.2,ASSINIBOIA,,,22.73,3070.1982.3,31,,1982-03,-29.5,18.56,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,3,-7.554838709677419,27.3,0,-2.38,SK,1982,25.3,,31,8,4020280,31,4.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,491.7,ASSINIBOIA,,,17.4,3070.1982.4,30,,1982-04,-21,3.83,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,4,1.61,9.2,0,5.08,SK,1982,6.9,,30,3,4020280,30,24,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,272.7,ASSINIBOIA,,,52.15,3070.1982.5,31,,1982-05,-5.5,3.21,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,5,9.203225806451613,159.4,0,11.45,SK,1982,2.5,,31,12,4020280,31,25.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,87.5,ASSINIBOIA,,,66.46,3070.1982.6,30,,1982-06,5.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,6,15.286666666666667,52,6.1,16.39,SK,1982,0,,30,4,4020280,30,30,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,21.4,ASSINIBOIA,,,72.46,3070.1982.7,31,,1982-07,8,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,7,18.183870967741935,67.7,27.1,18.48,SK,1982,0,,31,8,4020280,31,30,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,62,ASSINIBOIA,,,41.85,3070.1982.8,29,,1982-08,2.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,8,16.96206896551724,25.8,31.9,18.02,SK,1982,0,,30,8,4020280,30,32,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,208,ASSINIBOIA,,,36.15,3070.1982.9,30,,1982-09,-3,3.02,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,9,11.353333333333333,24,8.6,11.59,SK,1982,7,,30,5,4020280,30,32,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,384.8,ASSINIBOIA,,,19.71,3070.1982.10,31,,1982-10,-12.5,5.98,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,10,5.587096774193548,35.8,0,5.26,SK,1982,15,,31,5,4020280,31,22,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,704.6,ASSINIBOIA,,0,17.52,3070.1982.11,30,,1982-11,-21.5,15.19,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,11,-5.486666666666666,4,0,-4.53,SK,1982,4,,30,4,4020280,30,10,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,825.6,ASSINIBOIA,,11,18.21,3070.1982.12,31,,1982-12,-29.5,18.04,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,12,-8.63225806451613,20.7,0,-11.08,SK,1982,20.2,,31,6,4020280,31,6,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,828.9,ASSINIBOIA,,,16.34,3070.1983.1,31,,1983-01,-35,16.07,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,1,-8.738709677419354,21.5,0,-11.55,SK,1983,21.1,,31,5,4020280,31,4.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,670.2,ASSINIBOIA,,,10.05,3070.1983.2,28,,1983-02,-25.5,9.81,SASKATCHEWAN,49.733,2014-07-31 11:50:32,28,28,2,-5.935714285714286,5,0,-8.79,SK,1983,5,,28,2,4020280,28,10.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,683,ASSINIBOIA,,,22.73,3070.1983.3,31,,1983-03,-17.5,18.56,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,3,-4.032258064516129,31,0,-2.38,SK,1983,31,,31,9,4020280,31,11.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,405,ASSINIBOIA,,,17.4,3070.1983.4,30,,1983-04,-10,3.83,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,4,4.5,0.2,0,5.08,SK,1983,0,,30,0,4020280,30,23.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,271.8,ASSINIBOIA,,,52.15,3070.1983.5,31,,1983-05,-3.5,3.21,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,5,9.248387096774193,42,0.5,11.45,SK,1983,28,,31,3,4020280,31,27.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,88.8,ASSINIBOIA,,,66.46,3070.1983.6,30,,1983-06,-0.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,6,15.756666666666666,41.2,21.5,16.39,SK,1983,0,,30,6,4020280,30,31,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,20.3,ASSINIBOIA,,,72.46,3070.1983.7,31,,1983-07,8,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,7,19.65806451612903,93.8,71.7,18.48,SK,1983,0,,31,7,4020280,31,36,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,11.9,ASSINIBOIA,,,41.85,3070.1983.8,31,,1983-08,5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,8,21.46451612903226,10.4,119.3,18.02,SK,1983,0,,31,3,4020280,31,39,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,222.5,ASSINIBOIA,,,36.15,3070.1983.9,30,,1983-09,-4.5,3.02,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,9,10.896666666666667,59.2,9.4,11.59,SK,1983,5,,30,7,4020280,30,37.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,349.1,ASSINIBOIA,,,19.71,3070.1983.10,31,,1983-10,-6,5.98,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,10,6.7387096774193544,3.4,0,5.26,SK,1983,0,,31,2,4020280,31,25.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,608.4,ASSINIBOIA,,8,17.52,3070.1983.11,30,,1983-11,-19.5,15.19,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,11,-2.28,17.4,0,-4.53,SK,1983,10.4,,30,8,4020280,30,18,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,1202.8,ASSINIBOIA,,15,18.21,3070.1983.12,31,,1983-12,-43.5,18.04,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,12,-20.8,12.8,0,-11.08,SK,1983,12.8,,31,7,4020280,31,-3,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,880.2,ASSINIBOIA,,,16.34,3070.1984.1,31,,1984-01,-33.5,16.07,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,1,-10.393548387096773,14.2,0,-11.55,SK,1984,13.6,,31,4,4020280,31,5.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,594.4,ASSINIBOIA,,,10.05,3070.1984.2,29,,1984-02,-18,9.81,SASKATCHEWAN,49.733,2014-07-31 11:50:32,29,28,2,-2.496551724137931,1,0,-8.79,SK,1984,3.6,,29,1,4020280,29,9,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,671.6,ASSINIBOIA,,0,22.73,3070.1984.3,31,,1984-03,-24.5,18.56,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,3,-3.664516129032258,22.2,0,-2.38,SK,1984,20.2,,31,7,4020280,31,13,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,338.8,ASSINIBOIA,,0,17.4,3070.1984.4,30,,1984-04,-11,3.83,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,4,6.706666666666667,3.6,0,5.08,SK,1984,0,,30,2,4020280,30,23.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,241.4,ASSINIBOIA,,0,52.15,3070.1984.5,31,,1984-05,-10,3.21,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,5,10.425806451612903,17.2,6.6,11.45,SK,1984,3,,31,5,4020280,31,35,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,79.5,ASSINIBOIA,,0,66.46,3070.1984.6,30,,1984-06,2,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,6,15.946666666666667,118.8,17.9,16.39,SK,1984,0,,30,10,4020280,30,33,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,13.3,ASSINIBOIA,,0,72.46,3070.1984.7,31,,1984-07,5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,7,19.89677419354839,9.6,72.1,18.48,SK,1984,0,,31,4,4020280,31,35,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,27.2,ASSINIBOIA,,0,41.85,3070.1984.8,31,,1984-08,1.5,,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,8,20.75483870967742,22.6,112.6,18.02,SK,1984,0,,31,5,4020280,31,36.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,291.1,ASSINIBOIA,,0,36.15,3070.1984.9,30,,1984-09,-6,3.02,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,9,8.4,34.7,3.1,11.59,SK,1984,3.8,,30,9,4020280,30,31,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,467.2,ASSINIBOIA,,0,19.71,3070.1984.10,31,,1984-10,-22.5,5.98,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,10,2.9290322580645163,33,0,5.26,SK,1984,32.8,,31,7,4020280,31,26.5,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,680.9,ASSINIBOIA,,,17.52,3070.1984.11,30,,1984-11,-24,15.19,SASKATCHEWAN,49.733,2014-07-31 11:50:32,30,30,11,-4.696666666666666,9.6,0,-4.53,SK,1984,9.6,,30,3,4020280,30,11,-105.967
-105.96666666666667,49.733333333333334,SASKATCHEWAN,1054.8,ASSINIBOIA,,6,18.21,3070.1984.12,31,,1984-12,-37.5,18.04,SASKATCHEWAN,49.733,2014-07-31 11:50:32,31,31,12,-16.025806451612905,17,0,-11.08,SK,1984,17,,31,9,4020280,31,6,-105.967
